# Program:featureCounts v1.4.6-p3; Command:"/usr/local/bin/subread-1.4.6-p3-Linux-x86_64/bin/featureCounts" "-p" "-t" "gene" "-g" "ID" "-T" "16" "-s" "1" "-a" "results/counts/gencode.gff" "-o" "results/counts/SRR10379723.txt" "results/mapping/SRR10379723_aligned.bam" 
Geneid	Chr	Start	End	Strand	Length	results/mapping/SRR10379723_aligned.bam
gene-SAOUHSC_01256	CP000253.1	1210735	1212021	+	1287	1761
gene-SAOUHSC_01257	CP000253.1	1212021	1212725	+	705	1420
gene-SAOUHSC_01258	CP000253.1	1212830	1213657	+	828	4300
gene-SAOUHSC_01259	CP000253.1	1213676	1214068	+	393	2551
gene-SAOUHSC_01260	CP000253.1	1214102	1214680	+	579	3597
gene-SAOUHSC_01261	CP000253.1	1214907	1216058	+	1152	1747
gene-SAOUHSC_01262	CP000253.1	1216298	1217266	+	969	53315
gene-SAOUHSC_01263	CP000253.1	1217620	1219179	+	1560	105465
gene-SAOUHSC_01264	CP000253.1	1219476	1219691	-	216	561
gene-SAOUHSC_01265	CP000253.1	1219865	1220662	+	798	1522
gene-SAOUHSC_01266	CP000253.1	1220802	1222562	+	1761	6076
gene-SAOUHSC_01267	CP000253.1	1222563	1223429	+	867	4223
gene-SAOUHSC_01268	CP000253.1	1223523	1223816	+	294	130
gene-SAOUHSC_01269	CP000253.1	1223950	1225494	+	1545	8187
gene-SAOUHSC_01270	CP000253.1	1225495	1225860	+	366	3973
gene-SAOUHSC_01271	CP000253.1	1225887	1226378	+	492	4187
gene-SAOUHSC_01272	CP000253.1	1226777	1229299	+	2523	2871
gene-SAOUHSC_01273	CP000253.1	1229312	1231321	+	2010	3207
gene-SAOUHSC_01274	CP000253.1	1231327	1231869	+	543	1336
gene-SAOUHSC_01275	CP000253.1	1232334	1233152	+	819	2549
gene-SAOUHSC_01276	CP000253.1	1233281	1234777	+	1497	2829
gene-SAOUHSC_01278	CP000253.1	1234935	1236608	+	1674	1933
gene-SAOUHSC_01279	CP000253.1	1236758	1237672	+	915	235
gene-SAOUHSC_01280	CP000253.1	1237690	1238625	+	936	1311
gene-SAOUHSC_01281	CP000253.1	1238640	1238873	+	234	777
gene-SAOUHSC_01282	CP000253.1	1239095	1239571	-	477	885
gene-SAOUHSC_01283	CP000253.1	1239683	1240921	+	1239	1898
gene-SAOUHSC_01284	CP000253.1	1240940	1242178	+	1239	3252
gene-SAOUHSC_01285	CP000253.1	1242421	1242789	+	369	1764
gene-SAOUHSC_01287	CP000253.1	1242808	1244148	+	1341	11261
gene-SAOUHSC_01288	CP000253.1	1244641	1244838	+	198	58
gene-SAOUHSC_01289	CP000253.1	1245527	1245751	+	225	4
gene-SAOUHSC_01290	CP000253.1	1246045	1246251	+	207	60
gene-SAOUHSC_01291	CP000253.1	1246952	1247062	+	111	11
gene-SAOUHSC_01292	CP000253.1	1247490	1247675	+	186	64
gene-SAOUHSC_01293	CP000253.1	1248187	1248291	+	105	1
gene-SAOUHSC_01294	CP000253.1	1248246	1248419	+	174	12
gene-SAOUHSC_01295	CP000253.1	1248420	1248671	+	252	100
gene-SAOUHSC_01296	CP000253.1	1248717	1249301	+	585	28
gene-SAOUHSC_01297	CP000253.1	1249422	1249670	+	249	4
gene-SAOUHSC_01298	CP000253.1	1249705	1249827	+	123	2
gene-SAOUHSC_01299	CP000253.1	1249800	1249901	+	102	3
gene-SAOUHSC_01300	CP000253.1	1249947	1250213	+	267	14
gene-SAOUHSC_01301	CP000253.1	1250210	1250347	+	138	106
gene-SAOUHSC_01302	CP000253.1	1250550	1250684	+	135	28
gene-SAOUHSC_01303	CP000253.1	1250775	1251065	+	291	43
gene-SAOUHSC_01304	CP000253.1	1251076	1251270	+	195	219
gene-SAOUHSC_01305	CP000253.1	1251320	1251661	+	342	112
gene-SAOUHSC_01306	CP000253.1	1251668	1251859	+	192	11
gene-SAOUHSC_01307	CP000253.1	1252408	1253433	-	1026	1070
gene-SAOUHSC_01309	CP000253.1	1253699	1254025	-	327	23
gene-SAOUHSC_01310	CP000253.1	1253958	1255439	+	1482	943
gene-SAOUHSC_01311	CP000253.1	1255614	1256522	+	909	66
gene-SAOUHSC_01312	CP000253.1	1256491	1257222	+	732	98
gene-SAOUHSC_01313	CP000253.1	1257226	1258317	+	1092	990
gene-SAOUHSC_01314	CP000253.1	1258314	1258916	+	603	1561
gene-SAOUHSC_01315	CP000253.1	1259029	1259217	-	189	41
gene-SAOUHSC_01316	CP000253.1	1259356	1259889	+	534	699
gene-SAOUHSC_01317	CP000253.1	1260032	1260886	-	855	2368
gene-SAOUHSC_01318	CP000253.1	1261217	1261792	+	576	1356
gene-SAOUHSC_01319	CP000253.1	1261846	1263228	-	1383	3185
gene-SAOUHSC_01320	CP000253.1	1263419	1264699	+	1281	13151
gene-SAOUHSC_01321	CP000253.1	1264705	1265766	+	1062	15067
gene-SAOUHSC_01322	CP000253.1	1265768	1266682	+	915	8651
gene-SAOUHSC_01323	CP000253.1	1266740	1267543	+	804	8821
gene-SAOUHSC_01324	CP000253.1	1267836	1268150	-	315	989
gene-SAOUHSC_01325	CP000253.1	1268125	1268229	-	105	4
gene-SAOUHSC_01326	CP000253.1	1268368	1269822	-	1455	4814
gene-SAOUHSC_01327	CP000253.1	1270122	1271543	+	1422	17127
gene-SAOUHSC_01328	CP000253.1	1271634	1271783	+	150	15566
gene-SAOUHSC_01329	CP000253.1	1272237	1272506	+	270	5848
gene-SAOUHSC_01330	CP000253.1	1272663	1273640	+	978	2227
gene-SAOUHSC_01331	CP000253.1	1273637	1273741	-	105	3
gene-SAOUHSC_01332	CP000253.1	1273815	1274678	+	864	3303
gene-SAOUHSC_01333	CP000253.1	1275058	1275681	-	624	27832
gene-SAOUHSC_01334	CP000253.1	1275824	1276057	+	234	14886
gene-SAOUHSC_01336	CP000253.1	1276193	1276432	+	240	4159
gene-SAOUHSC_01337	CP000253.1	1276664	1278541	+	1878	69540
gene-SAOUHSC_01338	CP000253.1	1278774	1279061	+	288	4925
gene-SAOUHSC_01339	CP000253.1	1279048	1279146	+	99	9
gene-SAOUHSC_01340	CP000253.1	1279279	1279707	+	429	1906
gene-SAOUHSC_01341	CP000253.1	1279831	1280952	+	1122	1833
gene-SAOUHSC_01342	CP000253.1	1280956	1283799	+	2844	9551
gene-SAOUHSC_01343	CP000253.1	1283879	1283986	+	108	1247
gene-SAOUHSC_01344	CP000253.1	1284016	1284504	+	489	113
gene-SAOUHSC_01346	CP000253.1	1284623	1286269	+	1647	11880
gene-SAOUHSC_01347	CP000253.1	1287161	1289866	+	2706	8396
gene-SAOUHSC_01348	CP000253.1	1290046	1290513	+	468	3859
gene-SAOUHSC_01349	CP000253.1	1290720	1291016	-	297	745
gene-SAOUHSC_01350	CP000253.1	1291392	1292000	-	609	1970
gene-SAOUHSC_01351	CP000253.1	1292206	1294197	+	1992	11222
gene-SAOUHSC_01352	CP000253.1	1294197	1296599	+	2403	22000
gene-SAOUHSC_01353	CP000253.1	1296727	1296825	-	99	14
gene-SAOUHSC_01354	CP000253.1	1296849	1298309	+	1461	9775
gene-SAOUHSC_01356	CP000253.1	1298809	1299660	+	852	576
gene-SAOUHSC_01357	CP000253.1	1299635	1299802	+	168	94
gene-SAOUHSC_01358	CP000253.1	1299795	1301003	+	1209	3975
gene-SAOUHSC_01359	CP000253.1	1301484	1304006	+	2523	7398
gene-SAOUHSC_01360	CP000253.1	1304209	1304718	-	510	3332
gene-SAOUHSC_01361	CP000253.1	1304855	1305838	+	984	11791
gene-SAOUHSC_01362	CP000253.1	1305926	1306111	-	186	654
gene-SAOUHSC_01363	CP000253.1	1306259	1307521	+	1263	27669
gene-SAOUHSC_01364	CP000253.1	1307658	1308749	-	1092	364
gene-SAOUHSC_01365	CP000253.1	1308914	1309945	+	1032	60607
gene-SAOUHSC_01366	CP000253.1	1310437	1311843	+	1407	165
gene-SAOUHSC_01367	CP000253.1	1311840	1312406	+	567	70
gene-SAOUHSC_01368	CP000253.1	1312412	1313410	+	999	142
gene-SAOUHSC_01369	CP000253.1	1313412	1314194	+	783	89
gene-SAOUHSC_01370	CP000253.1	1314194	1314826	+	633	76
gene-SAOUHSC_01371	CP000253.1	1314819	1316033	+	1215	217
gene-SAOUHSC_01372	CP000253.1	1316026	1316754	+	729	597
gene-SAOUHSC_01373	CP000253.1	1317076	1318338	+	1263	3657
gene-SAOUHSC_01374	CP000253.1	1318357	1319616	+	1260	6128
gene-SAOUHSC_01375	CP000253.1	1320299	1321066	+	768	842
gene-SAOUHSC_01376	CP000253.1	1321114	1321587	-	474	1573
gene-SAOUHSC_01377	CP000253.1	1321711	1322412	-	702	1501
gene-SAOUHSC_01378	CP000253.1	1322405	1323178	-	774	914
gene-SAOUHSC_01379	CP000253.1	1323165	1323995	-	831	635
gene-SAOUHSC_01380	CP000253.1	1323988	1324974	-	987	668
gene-SAOUHSC_01381	CP000253.1	1325145	1325330	-	186	6
gene-SAOUHSC_01382	CP000253.1	1325278	1325622	-	345	26
gene-SAOUHSC_01383	CP000253.1	1325827	1327641	+	1815	2013
gene-SAOUHSC_01384	CP000253.1	1327781	1328422	-	642	628
gene-SAOUHSC_01385	CP000253.1	1328429	1329280	-	852	309
gene-SAOUHSC_01386	CP000253.1	1329327	1330244	-	918	259
gene-SAOUHSC_01387	CP000253.1	1330246	1331172	-	927	136
gene-SAOUHSC_01388	CP000253.1	1331232	1331339	-	108	11
gene-SAOUHSC_01389	CP000253.1	1331363	1332346	-	984	158
gene-SAOUHSC_A01332	CP000253.1	1332694	1332855	-	162	61
gene-SAOUHSC_01390	CP000253.1	1332886	1333182	+	297	15
gene-SAOUHSC_01391	CP000253.1	1333318	1334220	-	903	8793
gene-SAOUHSC_01392	CP000253.1	1334367	1335968	+	1602	11828
gene-SAOUHSC_01394	CP000253.1	1336828	1338033	+	1206	13049
gene-SAOUHSC_01395	CP000253.1	1338097	1339086	+	990	13641
gene-SAOUHSC_01396	CP000253.1	1339088	1339975	+	888	10788
gene-SAOUHSC_01397	CP000253.1	1340002	1340694	+	693	11012
gene-SAOUHSC_01398	CP000253.1	1340721	1341440	+	720	11198
gene-SAOUHSC_01399	CP000253.1	1341583	1342734	+	1152	1655
gene-SAOUHSC_01400	CP000253.1	1342739	1343824	+	1086	2344
gene-SAOUHSC_01401	CP000253.1	1343814	1345079	+	1266	6617
gene-SAOUHSC_01402	CP000253.1	1345319	1345720	-	402	17
gene-SAOUHSC_01403	CP000253.1	1345917	1346117	-	201	8525
gene-SAOUHSC_01404	CP000253.1	1346152	1346340	+	189	6
gene-SAOUHSC_01405	CP000253.1	1346288	1346596	-	309	703
gene-SAOUHSC_01406	CP000253.1	1346759	1347028	+	270	855
gene-SAOUHSC_01407	CP000253.1	1347047	1347676	+	630	2836
gene-SAOUHSC_01408	CP000253.1	1347708	1348844	+	1137	6072
gene-SAOUHSC_01409	CP000253.1	1348900	1349016	-	117	0
gene-SAOUHSC_01410	CP000253.1	1349111	1349503	-	393	120
gene-SAOUHSC_01411	CP000253.1	1349856	1351199	-	1344	5304
gene-SAOUHSC_01412	CP000253.1	1351424	1353310	-	1887	2783
gene-SAOUHSC_01413	CP000253.1	1353324	1354115	-	792	1255
gene-SAOUHSC_01414	CP000253.1	1354296	1354631	-	336	3949
gene-SAOUHSC_01415	CP000253.1	1354528	1355337	-	810	7112
gene-SAOUHSC_01416	CP000253.1	1355917	1357185	-	1269	28162
gene-SAOUHSC_01418	CP000253.1	1357199	1359997	-	2799	40330
gene-SAOUHSC_01419	CP000253.1	1360281	1361636	-	1356	8539
gene-SAOUHSC_01420	CP000253.1	1361633	1362292	-	660	3645
gene-SAOUHSC_01421	CP000253.1	1362554	1362685	-	132	23
gene-SAOUHSC_01422	CP000253.1	1362762	1362962	-	201	14
gene-SAOUHSC_01423	CP000253.1	1363079	1363693	-	615	2037
gene-SAOUHSC_01424	CP000253.1	1363710	1364780	-	1071	2156
gene-SAOUHSC_01425	CP000253.1	1364792	1365301	-	510	645
gene-SAOUHSC_01427	CP000253.1	1365701	1367191	-	1491	2467
gene-SAOUHSC_01428	CP000253.1	1367130	1367285	+	156	29
gene-SAOUHSC_01429	CP000253.1	1367383	1367604	-	222	2595
gene-SAOUHSC_01430	CP000253.1	1367604	1368104	-	501	4227
gene-SAOUHSC_01431	CP000253.1	1368116	1368544	-	429	2448
gene-SAOUHSC_01432	CP000253.1	1368537	1369070	-	534	4004
gene-SAOUHSC_01433	CP000253.1	1369156	1369995	-	840	1289
gene-SAOUHSC_01434	CP000253.1	1370010	1370489	-	480	958
gene-SAOUHSC_01435	CP000253.1	1370689	1371645	-	957	1081
gene-SAOUHSC_01436	CP000253.1	1372069	1372506	-	438	2093
gene-SAOUHSC_01437	CP000253.1	1372522	1373646	-	1125	4753
gene-SAOUHSC_01438	CP000253.1	1373684	1373935	-	252	864
gene-SAOUHSC_01439	CP000253.1	1373947	1374168	-	222	649
gene-SAOUHSC_01440	CP000253.1	1374386	1375090	+	705	4743
gene-SAOUHSC_01441	CP000253.1	1375155	1375286	-	132	14
gene-SAOUHSC_01442	CP000253.1	1375528	1375701	-	174	7
gene-SAOUHSC_01443	CP000253.1	1375631	1376032	+	402	38
gene-SAOUHSC_01447	CP000253.1	1376091	1404698	-	28608	65927
gene-SAOUHSC_01448	CP000253.1	1405096	1406487	-	1392	788
gene-SAOUHSC_01450	CP000253.1	1406644	1407966	-	1323	848
gene-SAOUHSC_01451	CP000253.1	1407997	1409037	-	1041	432
gene-SAOUHSC_01452	CP000253.1	1409132	1410250	-	1119	237
gene-SAOUHSC_01454	CP000253.1	1410725	1411603	-	879	1459
gene-SAOUHSC_01455	CP000253.1	1411623	1415063	-	3441	4217
gene-SAOUHSC_01456	CP000253.1	1415367	1416707	+	1341	951
gene-SAOUHSC_01458	CP000253.1	1416796	1416948	+	153	18
gene-SAOUHSC_01459	CP000253.1	1416913	1417245	-	333	629
gene-SAOUHSC_01460	CP000253.1	1417329	1418474	-	1146	1368
gene-SAOUHSC_01462	CP000253.1	1419125	1419469	-	345	8833
gene-SAOUHSC_01463	CP000253.1	1419483	1420046	-	564	6878
gene-SAOUHSC_01464	CP000253.1	1420039	1420389	-	351	2677
gene-SAOUHSC_01465	CP000253.1	1420444	1420620	-	177	2
gene-SAOUHSC_01466	CP000253.1	1420878	1421555	+	678	28114
gene-SAOUHSC_01467	CP000253.1	1421552	1423735	+	2184	182939
gene-SAOUHSC_01468	CP000253.1	1424301	1424642	-	342	1972
gene-SAOUHSC_01469	CP000253.1	1424647	1425306	-	660	3407
gene-SAOUHSC_01470	CP000253.1	1425296	1425982	-	687	2554
gene-SAOUHSC_01471	CP000253.1	1426310	1427602	-	1293	5781
gene-SAOUHSC_01472	CP000253.1	1427924	1430617	-	2694	4217
gene-SAOUHSC_01473	CP000253.1	1430641	1431612	-	972	887
gene-SAOUHSC_01474	CP000253.1	1431599	1432699	-	1101	1242
gene-SAOUHSC_01475	CP000253.1	1432806	1433948	-	1143	1514
gene-SAOUHSC_01476	CP000253.1	1434189	1434506	-	318	324
gene-SAOUHSC_01477	CP000253.1	1434843	1435523	-	681	22404
gene-SAOUHSC_01478	CP000253.1	1435595	1436182	-	588	728
gene-SAOUHSC_01479	CP000253.1	1436172	1436747	-	576	1300
gene-SAOUHSC_01480	CP000253.1	1436761	1437864	-	1104	4035
gene-SAOUHSC_01481	CP000253.1	1438012	1439310	-	1299	1923
gene-SAOUHSC_01482	CP000253.1	1439320	1440384	-	1065	657
gene-SAOUHSC_01483	CP000253.1	1440410	1441576	-	1167	594
gene-SAOUHSC_01484	CP000253.1	1441962	1442162	-	201	18
gene-SAOUHSC_01485	CP000253.1	1442371	1442802	-	432	2064
gene-SAOUHSC_01486	CP000253.1	1442912	1443856	-	945	1497
gene-SAOUHSC_01487	CP000253.1	1443873	1444475	-	603	1002
gene-SAOUHSC_01488	CP000253.1	1444601	1445173	-	573	416
gene-SAOUHSC_01489	CP000253.1	1445100	1445414	+	315	17
gene-SAOUHSC_01490	CP000253.1	1445604	1445876	-	273	15176
gene-SAOUHSC_01491	CP000253.1	1446047	1447045	-	999	6213
gene-SAOUHSC_01492	CP000253.1	1447062	1448372	-	1311	4844
gene-SAOUHSC_01493	CP000253.1	1448594	1449769	-	1176	12577
gene-SAOUHSC_A01436	CP000253.1	1450026	1450217	-	192	3
gene-SAOUHSC_01494	CP000253.1	1450171	1450308	+	138	1
gene-SAOUHSC_01495	CP000253.1	1450334	1450450	-	117	117
gene-SAOUHSC_01496	CP000253.1	1450481	1451032	-	552	1615
gene-SAOUHSC_01497	CP000253.1	1451217	1452185	+	969	1162
gene-SAOUHSC_01499	CP000253.1	1452300	1453286	-	987	2315
gene-SAOUHSC_01500	CP000253.1	1453447	1453563	-	117	13
gene-SAOUHSC_01501	CP000253.1	1453688	1455148	-	1461	10384
gene-SAOUHSC_01502	CP000253.1	1455301	1456680	-	1380	1348
gene-SAOUHSC_01503	CP000253.1	1456670	1457623	-	954	639
gene-SAOUHSC_01504	CP000253.1	1457755	1457979	+	225	18334
gene-SAOUHSC_01505	CP000253.1	1458085	1458630	-	546	6694
gene-SAOUHSC_01507	CP000253.1	1458909	1459028	-	120	156
gene-SAOUHSC_01508	CP000253.1	1459227	1460141	-	915	1568
gene-SAOUHSC_01510	CP000253.1	1460156	1460362	-	207	191
gene-SAOUHSC_01511	CP000253.1	1460355	1461245	-	891	471
gene-SAOUHSC_01512	CP000253.1	1461363	1462280	-	918	722
gene-SAOUHSC_01513	CP000253.1	1462371	1462718	-	348	744
gene-SAOUHSC_01514	CP000253.1	1462963	1463799	-	837	0
gene-SAOUHSC_A01455	CP000253.1	1464035	1464217	-	183	0
gene-SAOUHSC_01515	CP000253.1	1464415	1465869	-	1455	0
gene-SAOUHSC_01516	CP000253.1	1465880	1466182	-	303	0
gene-SAOUHSC_01517	CP000253.1	1466318	1466617	-	300	0
gene-SAOUHSC_01518	CP000253.1	1466663	1466827	-	165	0
gene-SAOUHSC_01519	CP000253.1	1466820	1467209	-	390	0
gene-SAOUHSC_01520	CP000253.1	1467209	1468675	-	1467	0
gene-SAOUHSC_01521	CP000253.1	1468675	1470585	-	1911	0
gene-SAOUHSC_01522	CP000253.1	1470601	1470891	-	291	0
gene-SAOUHSC_01523	CP000253.1	1470891	1472474	-	1584	0
gene-SAOUHSC_01524	CP000253.1	1472483	1473307	-	825	0
gene-SAOUHSC_01525	CP000253.1	1473307	1479507	-	6201	0
gene-SAOUHSC_01526	CP000253.1	1479521	1479679	-	159	0
gene-SAOUHSC_01527	CP000253.1	1479721	1480071	-	351	0
gene-SAOUHSC_01528	CP000253.1	1480129	1480584	-	456	0
gene-SAOUHSC_01529	CP000253.1	1480676	1481317	-	642	0
gene-SAOUHSC_01530	CP000253.1	1481352	1481747	-	396	0
gene-SAOUHSC_01531	CP000253.1	1481748	1482149	-	402	0
gene-SAOUHSC_01532	CP000253.1	1482146	1482478	-	333	0
gene-SAOUHSC_01533	CP000253.1	1482490	1482768	-	279	0
gene-SAOUHSC_01535	CP000253.1	1482837	1484000	-	1164	0
gene-SAOUHSC_01536	CP000253.1	1484012	1484785	-	774	0
gene-SAOUHSC_01537	CP000253.1	1484769	1486007	-	1239	0
gene-SAOUHSC_01538	CP000253.1	1486012	1487703	-	1692	0
gene-SAOUHSC_01539	CP000253.1	1487693	1487998	-	306	0
gene-SAOUHSC_01540	CP000253.1	1488120	1488434	-	315	0
gene-SAOUHSC_01541	CP000253.1	1488591	1489028	-	438	0
gene-SAOUHSC_01542	CP000253.1	1489041	1490408	-	1368	0
gene-SAOUHSC_01543	CP000253.1	1490389	1490679	-	291	0
gene-SAOUHSC_01544	CP000253.1	1490813	1490917	+	105	0
gene-SAOUHSC_01545	CP000253.1	1491020	1491310	-	291	0
gene-SAOUHSC_01546	CP000253.1	1491243	1491503	-	261	0
gene-SAOUHSC_01547	CP000253.1	1491472	1493469	-	1998	0
gene-SAOUHSC_01548	CP000253.1	1493521	1493721	-	201	0
gene-SAOUHSC_01549	CP000253.1	1493789	1493956	-	168	0
gene-SAOUHSC_01550	CP000253.1	1493944	1494144	-	201	0
gene-SAOUHSC_01551	CP000253.1	1494119	1494307	-	189	0
gene-SAOUHSC_01552	CP000253.1	1494344	1494886	-	543	0
gene-SAOUHSC_01553	CP000253.1	1494891	1495127	-	237	0
gene-SAOUHSC_01554	CP000253.1	1495120	1495428	-	309	0
gene-SAOUHSC_01555	CP000253.1	1495425	1495772	-	348	0
gene-SAOUHSC_01556	CP000253.1	1495769	1496170	-	402	0
gene-SAOUHSC_01557	CP000253.1	1496173	1496379	-	207	0
gene-SAOUHSC_01558	CP000253.1	1496393	1496635	-	243	0
gene-SAOUHSC_01559	CP000253.1	1496650	1496850	-	201	0
gene-SAOUHSC_01560	CP000253.1	1496853	1497110	-	258	0
gene-SAOUHSC_01561	CP000253.1	1497110	1497511	-	402	0
gene-SAOUHSC_01562	CP000253.1	1497511	1497696	-	186	0
gene-SAOUHSC_01563	CP000253.1	1497709	1499661	-	1953	0
gene-SAOUHSC_01565	CP000253.1	1499730	1500287	-	558	0
gene-SAOUHSC_01566	CP000253.1	1500313	1501479	-	1167	0
gene-SAOUHSC_01567	CP000253.1	1501476	1501838	-	363	0
gene-SAOUHSC_01568	CP000253.1	1501853	1502176	-	324	0
gene-SAOUHSC_01569	CP000253.1	1502255	1502416	-	162	0
gene-SAOUHSC_01570	CP000253.1	1502429	1502692	-	264	0
gene-SAOUHSC_01571	CP000253.1	1502717	1502932	-	216	0
gene-SAOUHSC_01572	CP000253.1	1502987	1503352	+	366	0
gene-SAOUHSC_01573	CP000253.1	1503321	1503566	-	246	0
gene-SAOUHSC_01574	CP000253.1	1503582	1503845	-	264	0
gene-SAOUHSC_A01514	CP000253.1	1503842	1504015	-	174	0
gene-SAOUHSC_01575	CP000253.1	1503978	1504691	+	714	0
gene-SAOUHSC_01576	CP000253.1	1504707	1505639	+	933	0
gene-SAOUHSC_01577	CP000253.1	1505645	1505986	+	342	0
gene-SAOUHSC_01578	CP000253.1	1506145	1506372	+	228	0
gene-SAOUHSC_01579	CP000253.1	1506409	1506555	+	147	0
gene-SAOUHSC_01580	CP000253.1	1506552	1507166	-	615	0
gene-SAOUHSC_01582	CP000253.1	1507292	1508497	+	1206	0
gene-SAOUHSC_01583	CP000253.1	1508540	1510567	-	2028	4633
gene-SAOUHSC_01584	CP000253.1	1510560	1511429	-	870	1202
gene-SAOUHSC_01585	CP000253.1	1511734	1513485	-	1752	8200
gene-SAOUHSC_01586	CP000253.1	1513466	1514191	-	726	5079
gene-SAOUHSC_01587	CP000253.1	1514324	1515061	-	738	3287
gene-SAOUHSC_01588	CP000253.1	1515054	1515596	-	543	1096
gene-SAOUHSC_01589	CP000253.1	1515589	1516320	-	732	2094
gene-SAOUHSC_01590	CP000253.1	1516412	1516918	+	507	182
gene-SAOUHSC_01591	CP000253.1	1516996	1517883	-	888	6080
gene-SAOUHSC_01592	CP000253.1	1517932	1518381	-	450	5095
gene-SAOUHSC_01593	CP000253.1	1518486	1519028	-	543	261
gene-SAOUHSC_01594	CP000253.1	1519110	1520018	+	909	1395
gene-SAOUHSC_01595	CP000253.1	1520234	1520482	-	249	73
gene-SAOUHSC_01596	CP000253.1	1520498	1521253	-	756	223
gene-SAOUHSC_01597	CP000253.1	1521425	1522210	+	786	2736
gene-SAOUHSC_01598	CP000253.1	1522315	1523235	-	921	945
gene-SAOUHSC_01599	CP000253.1	1523548	1525032	+	1485	12089
gene-SAOUHSC_01600	CP000253.1	1525235	1526128	+	894	7257
gene-SAOUHSC_01601	CP000253.1	1526211	1527860	-	1650	4172
gene-SAOUHSC_01602	CP000253.1	1527876	1528895	-	1020	727
gene-SAOUHSC_01603	CP000253.1	1528896	1529150	-	255	8
gene-SAOUHSC_01604	CP000253.1	1529089	1529460	-	372	1291
gene-SAOUHSC_01605	CP000253.1	1529679	1531085	-	1407	11732
gene-SAOUHSC_01606	CP000253.1	1531153	1532286	-	1134	1908
gene-SAOUHSC_01607	CP000253.1	1532549	1532728	+	180	21
gene-SAOUHSC_01608	CP000253.1	1532809	1532901	+	93	11
gene-SAOUHSC_01609	CP000253.1	1532855	1533835	-	981	1780
gene-SAOUHSC_01610	CP000253.1	1533849	1534286	-	438	755
gene-SAOUHSC_01611	CP000253.1	1534637	1535911	-	1275	16534
gene-SAOUHSC_01612	CP000253.1	1535924	1536907	-	984	9521
gene-SAOUHSC_01613	CP000253.1	1536907	1537899	-	993	9256
gene-SAOUHSC_01614	CP000253.1	1537915	1539336	-	1422	9035
gene-SAOUHSC_01615	CP000253.1	1539487	1541166	-	1680	5277
gene-SAOUHSC_01617	CP000253.1	1541182	1541634	-	453	657
gene-SAOUHSC_01618	CP000253.1	1542066	1542947	-	882	3975
gene-SAOUHSC_01619	CP000253.1	1542925	1543155	-	231	557
gene-SAOUHSC_01620	CP000253.1	1543148	1544485	-	1338	4213
gene-SAOUHSC_01621	CP000253.1	1544502	1544891	-	390	2752
gene-SAOUHSC_01622	CP000253.1	1544951	1545313	-	363	1638
gene-SAOUHSC_01623	CP000253.1	1545328	1546683	-	1356	4912
gene-SAOUHSC_01624	CP000253.1	1546683	1547147	-	465	1992
gene-SAOUHSC_01625	CP000253.1	1547621	1548178	-	558	6739
gene-SAOUHSC_01626	CP000253.1	1548204	1549265	-	1062	1504
gene-SAOUHSC_01627	CP000253.1	1549370	1549951	+	582	1491
gene-SAOUHSC_01628	CP000253.1	1549965	1550183	+	219	393
gene-SAOUHSC_01629	CP000253.1	1550247	1551077	-	831	2825
gene-SAOUHSC_01630	CP000253.1	1551235	1551621	+	387	1650
gene-SAOUHSC_01632	CP000253.1	1551986	1553458	-	1473	2640
gene-SAOUHSC_01633	CP000253.1	1553451	1554797	-	1347	1872
gene-SAOUHSC_01634	CP000253.1	1554817	1555908	-	1092	868
gene-SAOUHSC_01635	CP000253.1	1556067	1556591	-	525	985
gene-SAOUHSC_01636	CP000253.1	1556581	1556727	-	147	0
gene-SAOUHSC_01637	CP000253.1	1556824	1557198	-	375	48
gene-SAOUHSC_01638	CP000253.1	1557239	1557559	-	321	41
gene-SAOUHSC_01639	CP000253.1	1557525	1557971	-	447	30
gene-SAOUHSC_01640	CP000253.1	1557949	1558260	-	312	35
gene-SAOUHSC_01641	CP000253.1	1558274	1559194	-	921	102
gene-SAOUHSC_01643	CP000253.1	1559316	1560290	-	975	151
gene-SAOUHSC_01644	CP000253.1	1560342	1560965	-	624	2885
gene-SAOUHSC_01645	CP000253.1	1560962	1561291	-	330	1041
gene-SAOUHSC_01646	CP000253.1	1561291	1562277	-	987	2259
gene-SAOUHSC_01647	CP000253.1	1562274	1562477	-	204	192
gene-SAOUHSC_01648	CP000253.1	1562458	1562910	-	453	633
gene-SAOUHSC_01649	CP000253.1	1562911	1563921	-	1011	784
gene-SAOUHSC_01650	CP000253.1	1563933	1564472	-	540	350
gene-SAOUHSC_01651	CP000253.1	1564681	1564830	-	150	3864
gene-SAOUHSC_01652	CP000253.1	1564943	1567018	-	2076	3955
gene-SAOUHSC_01653	CP000253.1	1567139	1567738	-	600	16553
gene-SAOUHSC_01655	CP000253.1	1568014	1568424	-	411	1662
gene-SAOUHSC_01656	CP000253.1	1568411	1569274	-	864	3324
gene-SAOUHSC_01657	CP000253.1	1569316	1570101	-	786	3256
gene-SAOUHSC_01658	CP000253.1	1570227	1571117	-	891	12691
gene-SAOUHSC_01659	CP000253.1	1571127	1572473	-	1347	11975
gene-SAOUHSC_01660	CP000253.1	1572587	1573687	-	1101	6270
gene-SAOUHSC_01661	CP000253.1	1573690	1574367	-	678	3737
gene-SAOUHSC_01662	CP000253.1	1574498	1575604	-	1107	22967
